"tconst","primaryTitle","releaseYear","isAdult","runtimeMinutes","genres","worldwideSalesDollars","averageRating","numVotes","directors","writers","mainCast"
"tt0119567","The Lost World: Jurassic Park",1997,0,129,"Action,Adventure,Sci-Fi",618638999,6.5,403925,"nm0000229","nm0000341,nm0462895","nm0000156, nm0000194, nm0000592, nm0000681"
"tt0119567","The Lost World: Jurassic Park",1997,0,129,"Action,Adventure,Sci-Fi",NA,6.5,403925,"nm0000229","nm0000341,nm0462895","nm0000156, nm0000194, nm0000592, nm0000681"
"tt0119643","Meet Joe Black",1998,0,178,"Drama,Fantasy,Romance",NA,7.2,232654,"nm0000976","nm0651592,nm0719734,nm0905458,nm0325743,nm0143281,nm0274923,nm0027173,nm0499628","nm0000093, nm0000164, nm0001231, nm0916617"
"tt0119654","Men in Black",1997,0,98,"Action,Adventure,Comedy",589390539,7.3,550837,"nm0001756","nm0192384,nm0004412","nm0000169, nm0000226, nm0000400, nm0000352"
"tt0119654","Men in Black",1997,0,98,"Action,Adventure,Comedy",NA,7.3,550837,"nm0001756","nm0192384,nm0004412","nm0000169, nm0000226, nm0000400, nm0000352"
"tt0119698","Princess Mononoke",1997,0,134,"Action,Adventure,Animation",NA,8.4,378847,"nm0594503","nm0594503,nm0301274","nm0559444, nm0410942, nm0849100, nm0001082"
"tt0119707","Mortal Kombat: Annihilation",1997,0,95,"Action,Adventure,Fantasy",NA,3.6,54042,"nm0502954","nm0095460,nm0440415,nm0923312,nm0864880,nm0295165,nm0007233","nm0795225, nm0000650, nm0001664, nm0381524"
"tt0119715","Mousehunt",1997,0,98,"Comedy",NA,6.5,55961,"nm0893659","nm0726472","nm0001447, nm0262968, nm0507852, nm0001999"
"tt0119738","My Best Friend's Wedding",1997,0,105,"Comedy,Drama,Romance",NA,6.3,139523,"nm0389591","nm0060103","nm0000210, nm0000551, nm0000139, nm0000391"
"tt0119738","My Best Friend's Wedding",1997,0,105,"Comedy,Drama,Romance",299288605,6.3,139523,"nm0389591","nm0060103","nm0000210, nm0000551, nm0000139, nm0000391"
"tt0119822","As Good as It Gets",1997,0,139,"Comedy,Drama,Romance",NA,7.7,293436,"nm0000985","nm0029125,nm0000985","nm0000197, nm0000166, nm0001427, nm0000421"
"tt0119822","As Good as It Gets",1997,0,139,"Comedy,Drama,Romance",314178011,7.7,293436,"nm0000985","nm0029125,nm0000985","nm0000197, nm0000166, nm0001427, nm0000421"
"tt0119874","The Peacemaker",1997,0,124,"Action,Thriller",NA,6,57786,"nm0001460","nm0168298,nm0168285,nm0771512","nm0000123, nm0000173, nm0411903, nm0051282"
"tt0119925","The Postman",1997,0,177,"Action,Adventure,Drama",NA,6.1,72999,"nm0000126","nm0109432,nm0744839,nm0001338","nm0000126, nm0001599, nm0005478, nm0931404"
"tt0119978","The Rainmaker",1997,0,135,"Crime,Drama,Thriller",NA,7.2,71519,"nm0000338","nm0001300,nm0000338,nm0380282","nm0000354, nm0000362, nm0000132, nm0000685"
"tt0120053","The Saint",1997,0,116,"Action,Adventure,Romance",NA,6.2,67266,"nm0637518","nm0153546,nm0378144,nm0834338","nm0000174, nm0000223, nm0784884, nm0631792"
"tt0120082","Scream 2",1997,0,120,"Horror,Mystery",172363301,6.3,177683,"nm0000127","nm0932078","nm0000117, nm0001073, nm0000274, nm0000586"
"tt0120082","Scream 2",1997,0,120,"Horror,Mystery",NA,6.3,177683,"nm0000127","nm0932078","nm0000117, nm0001073, nm0000274, nm0000586"
"tt0120102","Seven Years in Tibet",1997,0,136,"Adventure,Biography,Drama",NA,7.1,140550,"nm0000269","nm0364143,nm0426539","nm0000093, nm0000667, nm0000703, nm0538683"
"tt0120148","Sliding Doors",1998,0,99,"Comedy,Drama,Fantasy",NA,6.7,66342,"nm0398185","nm0398185","nm0000569, nm0001314, nm0001487, nm0000675"
"tt0120157","Soldier",1998,0,99,"Action,Drama,Sci-Fi",NA,6,56073,"nm0027271","nm0672459","nm0000621, nm0001462, nm0005042, nm0001567"
"tt0120177","Spawn",1997,0,96,"Action,Drama,Horror",NA,5.2,67527,"nm0228147","nm0568825,nm0568416,nm0228147","nm0925220, nm0000491, nm0000640, nm0005337"
"tt0120179","Speed 2: Cruise Control",1997,0,121,"Action,Adventure,Crime",NA,3.9,80022,"nm0000957","nm0003662,nm0000957,nm0566595,nm0622288","nm0000113, nm0000574, nm0000353, nm0607325"
"tt0120184","Sphere",1998,0,134,"Action,Mystery,Sci-Fi",NA,6.1,105494,"nm0001469","nm0000341,nm0934483,nm0369561,nm0001921","nm0000163, nm0000232, nm0000168, nm0001075"
"tt0120188","Three Kings",1999,0,114,"Action,Adventure,Comedy",NA,7.1,168953,"nm0751102","nm0725983,nm0751102","nm0000123, nm0000242, nm0001084, nm0005069"
"tt0120201","Starship Troopers",1997,0,129,"Action,Adventure,Sci-Fi",NA,7.3,287319,"nm0000682","nm0627159,nm0374423","nm0000680, nm0000612, nm0000539, nm0000998"
"tt0120324","A Simple Plan",1998,0,121,"Crime,Drama,Thriller",NA,7.5,68604,"nm0000600","nm0809895","nm0000200, nm0000671, nm0000403, nm0109785"
"tt0120338","Titanic",1997,0,194,"Drama,Romance",2201647264,7.9,1126450,"nm0000116","nm0000116","nm0000138, nm0000701, nm0000708, nm0000870"
"tt0120338","Titanic",1997,0,194,"Drama,Romance",NA,7.9,1126450,"nm0000116","nm0000116","nm0000138, nm0000701, nm0000708, nm0000870"
"tt0120347","Tomorrow Never Dies",1997,0,119,"Action,Adventure,Thriller",NA,6.5,191508,"nm0006854","nm0270761,nm0001220","nm0000112, nm0000596, nm0000706, nm0000159"
"tt0120347","Tomorrow Never Dies",1997,0,119,"Action,Adventure,Thriller",333011068,6.5,191508,"nm0006854","nm0270761,nm0001220","nm0000112, nm0000596, nm0000706, nm0000159"
"tt0120363","Toy Story 2",1999,0,92,"Adventure,Animation,Comedy",NA,7.9,562725,"nm0105169,nm0005124,nm0881279","nm0005124,nm0230032,nm0105169,nm0004056,nm0398763,nm0150155,nm1274593","nm0000158, nm0000741, nm0000349, nm0001288"
"tt0120363","Toy Story 2",1999,0,92,"Adventure,Animation,Comedy",497375381,7.9,562725,"nm0105169,nm0005124,nm0881279","nm0005124,nm0230032,nm0105169,nm0004056,nm0398763,nm0150155,nm1274593","nm0000158, nm0000741, nm0000349, nm0001288"
"tt0120382","The Truman Show",1998,0,103,"Comedy,Drama",264118201,8.2,1026675,"nm0001837","nm0629272","nm0000120, nm0000438, nm0001473, nm0001187"
"tt0120382","The Truman Show",1998,0,103,"Comedy,Drama",NA,8.2,1026675,"nm0001837","nm0629272","nm0000120, nm0000438, nm0001473, nm0001187"
"tt0120399","U Turn",1997,0,125,"Crime,Drama,Thriller",NA,6.7,51708,"nm0000231","nm0725983","nm0000576, nm0000182, nm0000560, nm0000671"
"tt0120461","Volcano",1997,0,104,"Action,Drama,Sci-Fi",NA,5.5,75705,"nm0413875","nm0035749,nm0712753","nm0000169, nm0000162, nm0000451, nm0000332"
"tt0120484","The Waterboy",1998,0,90,"Comedy,Sport",185991646,6.1,160089,"nm0178997","nm0379056,nm0001191","nm0001191, nm0000870, nm0001857, nm0000103"
"tt0120484","The Waterboy",1998,0,90,"Comedy,Sport",NA,6.1,160089,"nm0178997","nm0379056,nm0001191","nm0001191, nm0000870, nm0001857, nm0000103"
"tt0120586","American History X",1998,0,119,"Drama",NA,8.5,1091117,"nm0443411","nm0571346","nm0001570, nm0000411, nm0000350, nm0000497"
"tt0120587","Antz",1998,0,83,"Adventure,Animation,Comedy",NA,6.6,152972,"nm0426333,nm0201509","nm0017305,nm0919363,nm0919369","nm0000095, nm0000232, nm0000432, nm0000230"
"tt0120587","Antz",1998,0,83,"Adventure,Animation,Comedy",171757863,6.6,152972,"nm0426333,nm0201509","nm0017305,nm0919363,nm0919369","nm0000095, nm0000232, nm0000432, nm0000230"
"tt0120591","Armageddon",1998,0,151,"Action,Adventure,Sci-Fi",553709788,6.7,416886,"nm0000881","nm0378144,nm0009190,nm0006904,nm0004307,nm0690798","nm0000246, nm0000671, nm0000255, nm0000239"
"tt0120591","Armageddon",1998,0,151,"Action,Adventure,Sci-Fi",NA,6.7,416886,"nm0000881","nm0378144,nm0009190,nm0006904,nm0004307,nm0690798","nm0000246, nm0000671, nm0000255, nm0000239"
"tt0120601","Being John Malkovich",1999,0,113,"Comedy,Drama,Fantasy",NA,7.8,328799,"nm0005069","nm0442109","nm0000131, nm0000139, nm0001416, nm0000518"
"tt0120611","Blade",1998,0,120,"Action,Horror,Sci-Fi",NA,7.1,264794,"nm0635759","nm0275286","nm0000648, nm0001151, nm0001434, nm0942668"
"tt0120616","The Mummy",1999,0,124,"Action,Adventure,Fantasy",415933406,7.1,417174,"nm0814085","nm0814085,nm0285126,nm0418883,nm0049721,nm0701233,nm0770337","nm0000409, nm0001838, nm0001314, nm0903677"
"tt0120616","The Mummy",1999,0,124,"Action,Adventure,Fantasy",NA,7.1,417174,"nm0814085","nm0814085,nm0285126,nm0418883,nm0049721,nm0701233,nm0770337","nm0000409, nm0001838, nm0001314, nm0903677"
"tt0120623","A Bug's Life",1998,0,95,"Adventure,Animation,Comedy",NA,7.2,284813,"nm0005124,nm0004056","nm0005124,nm0004056,nm0710020,nm0568490,nm0789624","nm0000228, nm0004929, nm0000506, nm0659363"
"tt0120623","A Bug's Life",1998,0,95,"Adventure,Animation,Comedy",363258859,7.2,284813,"nm0005124,nm0004056","nm0005124,nm0004056,nm0710020,nm0568490,nm0789624","nm0000228, nm0004929, nm0000506, nm0659363"
"tt0120630","Chicken Run",2000,0,84,"Adventure,Animation,Comedy",224834564,7.1,187514,"nm0661910,nm0520485","nm0520485,nm0661910,nm0456732,nm0123666,nm0640976","nm0000154, nm0768018, nm0200057, nm0272521"
"tt0120630","Chicken Run",2000,0,84,"Adventure,Animation,Comedy",NA,7.1,187514,"nm0661910,nm0520485","nm0520485,nm0661910,nm0456732,nm0123666,nm0640976","nm0000154, nm0768018, nm0200057, nm0272521"
"tt0120631","Ever After: A Cinderella Story",1998,0,121,"Comedy,Drama,Romance",NA,7.1,74378,"nm0855035","nm0335666,nm0855035,nm0663002,nm0674518","nm0000106, nm0001378, nm0779084, nm0324009"
"tt0120632","City of Angels",1998,0,114,"Drama,Fantasy,Romance",NA,6.7,119063,"nm0797869","nm0000694,nm0359563,nm0718637,nm0828342","nm0000115, nm0000212, nm0105672, nm0001240"
"tt0120647","Deep Impact",1998,0,120,"Action,Drama,Sci-Fi",349464664,6.2,175341,"nm0001460","nm0748022,nm0866062","nm0000380, nm0000495, nm0000704, nm0000151"
"tt0120647","Deep Impact",1998,0,120,"Action,Drama,Sci-Fi",NA,6.2,175341,"nm0001460","nm0748022,nm0866062","nm0000380, nm0000495, nm0000704, nm0000151"
"tt0120655","Dogma",1999,0,130,"Adventure,Comedy,Drama",NA,7.3,215138,"nm0003620","nm0003620","nm0000255, nm0000354, nm0000400, nm0001069"
"tt0120657","The 13th Warrior",1999,0,102,"Action,Adventure,History",NA,6.6,122792,"nm0000341,nm0001532","nm0000341,nm0936537,nm0507863","nm0000104, nm0893204, nm0832509, nm0474520"
"tt0120660","Enemy of the State",1998,0,132,"Action,Thriller",NA,7.3,239742,"nm0001716","nm0545861","nm0000226, nm0000432, nm0000685, nm0000956"
"tt0120660","Enemy of the State",1998,0,132,"Action,Thriller",250849789,7.3,239742,"nm0001716","nm0545861","nm0000226, nm0000432, nm0000685, nm0000956"
"tt0120663","Eyes Wide Shut",1999,0,159,"Drama,Mystery,Thriller",NA,7.5,328160,"nm0000040","nm0000040,nm0710698,nm0774217","nm0000129, nm0000173, nm0276062, nm0001628"
"tt0120667","Fantastic Four",2005,0,106,"Action,Adventure,Fantasy",333535934,5.7,324273,"nm1103162","nm0004111,nm0289833,nm0498278,nm0456158","nm0344435, nm0004821, nm0262635, nm0004695"
"tt0120667","Fantastic Four",2005,0,106,"Action,Adventure,Fantasy",NA,5.7,324273,"nm1103162","nm0004111,nm0289833,nm0498278,nm0456158","nm0344435, nm0004821, nm0262635, nm0004695"
"tt0120669","Fear and Loathing in Las Vegas",1998,0,118,"Adventure,Comedy,Drama",NA,7.5,274682,"nm0000416","nm0860219,nm0000416,nm0342617,nm0204000,nm0007182","nm0000136, nm0001125, nm0001497, nm0324672"
"tt0120679","Frida",2002,0,123,"Biography,Drama,Romance",NA,7.4,88427,"nm0853380","nm0380419,nm0797397,nm1187860,nm0622695,nm0858482","nm0000161, nm0000547, nm0001691, nm0535502"
"tt0120681","From Hell",2001,0,122,"Horror,Mystery,Thriller",NA,6.8,152909,"nm0400441,nm0400436","nm0600872,nm0132427,nm0371249,nm0947913","nm0000136, nm0001287, nm0000453, nm0001059"
"tt0120685","Godzilla",1998,0,139,"Action,Sci-Fi,Thriller",379014294,5.4,191125,"nm0000386","nm0002041,nm0000386,nm0254645,nm0744429","nm0000111, nm0000606, nm0001623, nm0000279"
"tt0120685","Godzilla",1998,0,139,"Action,Sci-Fi,Thriller",NA,5.4,191125,"nm0000386","nm0002041,nm0000386,nm0254645,nm0744429","nm0000111, nm0000606, nm0001623, nm0000279"
"tt0120686","Stepmom",1998,0,125,"Comedy,Drama",159710793,6.8,66509,"nm0001060","nm0505144,nm0625458,nm0737216,nm0394212,nm0060103","nm0000210, nm0000215, nm0000438, nm0540441"
"tt0120686","Stepmom",1998,0,125,"Comedy,Drama",NA,6.8,66509,"nm0001060","nm0505144,nm0625458,nm0737216,nm0394212,nm0060103","nm0000210, nm0000215, nm0000438, nm0540441"
"tt0120689","The Green Mile",1999,0,189,"Crime,Drama,Fantasy",NA,8.6,1247628,"nm0001104","nm0000175,nm0001104","nm0000158, nm0003817, nm0001556, nm0001372"
"tt0120689","The Green Mile",1999,0,189,"Crime,Drama,Fantasy",286801374,8.6,1247628,"nm0001104","nm0000175,nm0001104","nm0000158, nm0003817, nm0001556, nm0001372"
"tt0120693","Half Baked",1998,0,82,"Comedy,Crime",NA,6.6,62460,"nm0205542","nm0152638,nm0107366","nm0152638, nm0246585, nm0108028, nm0005558"
"tt0120694","Halloween H20: 20 Years Later",1998,0,86,"Horror,Thriller",NA,5.8,72842,"nm0591171","nm0384185,nm0000118,nm0002526,nm0338557","nm0000130, nm0001326, nm0035060, nm0931329"
"tt0120731","The Legend of 1900",1998,0,169,"Drama,Music,Romance",NA,8,63049,"nm0868153","nm0054621,nm0868153","nm0000619, nm0898546, nm0858048, nm0638056"
"tt0120735","Lock, Stock and Two Smoking Barrels",1998,0,107,"Action,Comedy,Crime",NA,8.2,568182,"nm0005363","nm0005363","nm0002076, nm0002077, nm0602941, nm0005458"
"tt0120737","The Lord of the Rings: The Fellowship of the Ring",2001,0,178,"Action,Adventure,Drama",NA,8.9,1787432,"nm0001392","nm0866058,nm0909638,nm0101991,nm0001392","nm0000704, nm0005212, nm0089217, nm0000293"
"tt0120737","The Lord of the Rings: The Fellowship of the Ring",2001,0,178,"Action,Adventure,Drama",897690072,8.9,1787432,"nm0001392","nm0866058,nm0909638,nm0101991,nm0001392","nm0000704, nm0005212, nm0089217, nm0000293"
"tt0120738","Lost in Space",1998,0,130,"Action,Adventure,Family",NA,5.2,72035,"nm0394280","nm0000740,nm0326040","nm0000198, nm0000458, nm0001455, nm0000211"
"tt0120744","The Man in the Iron Mask",1998,0,132,"Action,Adventure,Drama",NA,6.5,164986,"nm0908824","nm0241416,nm0908824","nm0000138, nm0000460, nm0000518, nm0000367"
"tt0120746","The Mask of Zorro",1998,0,136,"Action,Adventure,Comedy",250288523,6.8,180507,"nm0132709","nm0191547,nm0254645,nm0744429,nm0415745,nm0260675","nm0000104, nm0000164, nm0001876, nm0851767"
"tt0120746","The Mask of Zorro",1998,0,136,"Action,Adventure,Comedy",NA,6.8,180507,"nm0132709","nm0191547,nm0254645,nm0744429,nm0415745,nm0260675","nm0000104, nm0000164, nm0001876, nm0851767"
"tt0120749","Mercury Rising",1998,0,111,"Action,Crime,Drama",NA,6.1,73148,"nm0000887","nm0669379,nm0465199,nm0742797","nm0000246, nm0400816, nm0000285, nm0564277"
"tt0120755","Mission: Impossible II",2000,0,123,"Action,Adventure,Thriller",NA,6.1,332786,"nm0000247","nm0312367,nm0601822,nm0103804,nm0001801","nm0000129, nm0779084, nm0628601, nm0000609"
"tt0120755","Mission: Impossible II",2000,0,123,"Action,Adventure,Thriller",546388108,6.1,332786,"nm0000247","nm0312367,nm0601822,nm0103804,nm0001801","nm0000129, nm0779084, nm0628601, nm0000609"
"tt0120762","Mulan",1998,0,88,"Adventure,Animation,Comedy",NA,7.6,277737,"nm0176905,nm0051643","nm0760745,nm0398763,nm0761498,nm0493857,nm0802027,nm0098316,nm0213450,nm0998551,nm0930261,nm0388113,nm1434301,nm0560329,nm0177170,nm0424556,nm0258059,nm0326814,nm0335469,nm0635488,nm0941314,nm2131929,nm0650276,nm0721675,nm0234837,nm0460146,nm0723633,nm0252346,nm2132236,nm0774599,nm0423161,nm0632893,nm0811279,nm1511627","nm0001840, nm0000552, nm0000703, nm0001208"
"tt0120768","The Negotiator",1998,0,140,"Action,Crime,Drama",NA,7.3,139698,"nm0336620","nm0218621,nm0289100","nm0000168, nm0000228, nm0001556, nm0726492"
"tt0120770","A Night at the Roxbury",1998,0,82,"Comedy,Music,Romance",NA,6.2,60139,"nm0287198","nm0466175,nm0002071,nm0441592","nm0441592, nm0002071, nm0307074, nm0667186"
"tt0120780","Out of Sight",1998,0,123,"Comedy,Crime,Drama",NA,7,91175,"nm0001752","nm0001465,nm0291082","nm0000123, nm0000182, nm0000609, nm0001872"
"tt0120783","The Parent Trap",1998,0,128,"Adventure,Comedy,Drama",NA,6.6,132752,"nm0583600","nm0477696,nm0842582,nm0583600,nm0796124","nm0517820, nm0000598, nm0001670, nm0005006"
"tt0120784","Payback",1999,0,100,"Action,Crime,Drama",NA,7.1,137246,"nm0001338","nm0922799,nm0001338,nm0371249","nm0000154, nm0001344, nm0004742, nm0001601"
"tt0120784","Payback",1999,0,100,"Action,Crime,Drama",161626121,7.1,137246,"nm0001338","nm0922799,nm0001338,nm0371249","nm0000154, nm0001344, nm0004742, nm0001601"
"tt0120787","A Perfect Murder",1998,0,107,"Crime,Drama,Thriller",NA,6.6,84289,"nm0001112","nm0461425,nm0446761","nm0000140, nm0000569, nm0001557, nm0837064"
"tt0120789","Pleasantville",1998,0,124,"Comedy,Drama,Fantasy",NA,7.5,127483,"nm0002657","nm0002657","nm0001497, nm0001099, nm0000260, nm0000513"
"tt0120791","Practical Magic",1998,0,104,"Comedy,Drama,Fantasy",NA,6.2,79778,"nm0001162","nm0388805,nm0842523,nm0326040,nm0111845","nm0000113, nm0000173, nm0000330, nm0001848"
"tt0120794","The Prince of Egypt",1998,0,99,"Adventure,Animation,Drama",NA,7.1,128312,"nm0152312,nm9054338,nm0920425","nm0493857,nm0583292","nm0000174, nm0000146, nm0000201, nm0000113"
"tt0120794","The Prince of Egypt",1998,0,99,"Adventure,Animation,Drama",218613188,7.1,128312,"nm0152312,nm9054338,nm0920425","nm0493857,nm0583292","nm0000174, nm0000146, nm0000201, nm0000113"
"tt0120804","Resident Evil",2002,0,100,"Action,Horror,Sci-Fi",NA,6.7,264255,"nm0027271","nm0027271","nm0000170, nm0735442, nm1011675, nm0668994"
"tt0120812","Rush Hour",1998,0,98,"Action,Comedy,Crime",NA,7,259415,"nm0711840","nm0482780,nm0467942","nm0000329, nm0000676, nm0504962, nm0929489"
"tt0120812","Rush Hour",1998,0,98,"Action,Comedy,Crime",244721064,7,259415,"nm0711840","nm0482780,nm0467942","nm0000329, nm0000676, nm0504962, nm0929489"
"tt0120815","Saving Private Ryan",1998,0,169,"Drama,War",482349603,8.6,1336859,"nm0000229","nm0734441","nm0000158, nm0000354, nm0001744, nm0122653"
"tt0120815","Saving Private Ryan",1998,0,169,"Drama,War",NA,8.6,1336859,"nm0000229","nm0734441","nm0000158, nm0000354, nm0001744, nm0122653"
"tt0120828","Six Days Seven Nights",1998,0,102,"Action,Adventure,Comedy",NA,5.8,76354,"nm0718645","nm0115192","nm0000148, nm0000162, nm0001710, nm0005283"
"tt0120832","Snake Eyes",1998,0,98,"Crime,Mystery,Thriller",NA,6.1,80371,"nm0000361","nm0000361,nm0462895","nm0000115, nm0000641, nm0001334, nm0001303"
"tt0120844","Star Trek: Insurrection",1998,0,103,"Action,Adventure,Sci-Fi",NA,6.4,74236,"nm0000408","nm0734472,nm0075834,nm0683522","nm0001772, nm0000408, nm0000653, nm0000996"
"tt0120855","Tarzan",1999,0,88,"Adventure,Animation,Comedy",NA,7.3,219320,"nm0510674,nm0118333","nm0614742,nm0879318,nm0925276,nm0027459,nm0448208,nm0390511,nm0110293,nm0110294,nm0234837,nm0326814,nm0370696,nm2320658,nm0363125,nm0443855,nm0560329,nm0632893,nm0636236,nm0811279,nm0839720,nm2150515,nm0910559,nm1850798,nm0927845,nm0708319,nm0123194","nm0001282, nm0000378, nm0000306, nm0000335"
"tt0120855","Tarzan",1999,0,88,"Adventure,Animation,Comedy",448191819,7.3,219320,"nm0510674,nm0118333","nm0614742,nm0879318,nm0925276,nm0027459,nm0448208,nm0390511,nm0110293,nm0110294,nm0234837,nm0326814,nm0370696,nm2320658,nm0363125,nm0443855,nm0560329,nm0632893,nm0636236,nm0811279,nm0839720,nm2150515,nm0910559,nm1850798,nm0927845,nm0708319,nm0123194","nm0001282, nm0000378, nm0000306, nm0000335"
"tt0120863","The Thin Red Line",1998,0,170,"Drama,History,War",NA,7.6,184561,"nm0000517","nm0428296,nm0000517","nm0001029, nm0000576, nm0000560, nm0009716"
"tt0120873","U.S. Marshals",1998,0,131,"Action,Crime,Thriller",NA,6.5,102776,"nm0000829","nm0400403,nm0688282","nm0000169, nm0000648, nm0000375, nm0001592"
"tt0120877","Vampires",1998,0,108,"Action,Horror,Thriller",NA,6.1,57627,"nm0000118","nm0824139,nm0415979","nm0000249, nm0000838, nm0498247, nm0001299"
"tt0120885","Wag the Dog",1997,0,97,"Comedy,Drama",NA,7.1,83002,"nm0001469","nm0067248,nm0377088,nm0000519","nm0000163, nm0000134, nm0000162, nm0000437"
"tt0120888","The Wedding Singer",1998,0,97,"Comedy,Music,Romance",NA,6.9,146961,"nm0178997","nm0379056","nm0001191, nm0000106, nm0852132, nm0184445"
"tt0120889","What Dreams May Come",1998,0,113,"Drama,Fantasy,Romance",NA,7,107483,"nm0911910","nm0558577,nm0060103","nm0000245, nm0000421, nm0001711, nm0001884"
"tt0120890","Wild Things",1998,0,108,"Crime,Drama,Mystery",NA,6.6,118192,"nm0573796","nm0002983","nm0000102, nm0000117, nm0000369, nm0000612"
"tt0120891","Wild Wild West",1999,0,106,"Action,Comedy,Sci-Fi",NA,4.9,159266,"nm0001756","nm0859029,nm0859049,nm0934093,nm0534681,nm0696949,nm0780620","nm0000226, nm0000177, nm0000110, nm0000161"
"tt0120891","Wild Wild West",1999,0,106,"Action,Comedy,Sci-Fi",222104681,4.9,159266,"nm0001756","nm0859029,nm0859049,nm0934093,nm0534681,nm0696949,nm0780620","nm0000226, nm0000177, nm0000110, nm0000161"
"tt0120902","The X Files",1998,0,121,"Drama,Mystery,Sci-Fi",NA,7,104922,"nm0101385","nm0004810,nm0819487","nm0000141, nm0000096, nm0627453, nm0205657"
"tt0120902","The X Files",1998,0,121,"Drama,Mystery,Sci-Fi",189176423,7,104922,"nm0101385","nm0004810,nm0819487","nm0000141, nm0000096, nm0627453, nm0205657"
